album,,count,words
Watch the Throne,"niggas watching the throne, very happy to be you.",0.8999999761581421,"niggas watching the throne, very happy to be you."
Watch the Throne,"photo shoot fresh, looking like wealth.",0.8999999761581421,"photo shoot fresh, looking like wealth."
Watch the Throne,"ooooh, i love you so.",0.8999999761581421,"ooooh, i love you so."
Watch the Throne,i invented swag.,0.800000011920929,i invented swag.
Watch the Throne,showed love to you niggas.,0.800000011920929,showed love to you niggas.
Watch the Throne,"my dreams is big, reality set in.",0.800000011920929,"my dreams is big, reality set in."
Yeezus,one good girl is worth a thousand bitches. . . bound to fall in love.,0.8999999761581421,one good girl is worth a thousand bitches. . . bound to fall in love.
Yeezus,damn your lips very soft.,0.8999999761581421,damn your lips very soft.
Yeezus,god!,0.8999999761581421,god!
Yeezus,and you was screamin' that you love me.,0.8999999761581421,and you was screamin' that you love me.
Yeezus,"star wars fur, yeah, i'm rockin' chewbacca.",0.8999999761581421,"star wars fur, yeah, i'm rockin' chewbacca."
Yeezus,"when i wake up, i like to go again.",0.8999999761581421,"when i wake up, i like to go again."
Yeezus,god!.,0.8999999761581421,god!.
Yeezus,you love me when i'm hungover.,0.8999999761581421,you love me when i'm hungover.
Yeezus,you love me when i ain't sober.,0.800000011920929,you love me when i ain't sober.
Yeezus,bound.... . . bound to fall in love.,0.800000011920929,bound.... . . bound to fall in love.
Yeezus,bound. . . bound to fall in love.,0.800000011920929,bound. . . bound to fall in love.
Yeezus,"chill, chill, chill, chill, chill, chill. . .",0.800000011920929,"chill, chill, chill, chill, chill, chill. . ."
Yeezus,bound to fall in love.,0.800000011920929,bound to fall in love.
Yeezus,"thank god almighty, they free at last.",0.800000011920929,"thank god almighty, they free at last."
Yeezus,fancy like the things she likes.,0.800000011920929,fancy like the things she likes.
ye,i love myself way more than i love you.,0.8999999761581421,i love myself way more than i love you.
ye,"make her mine, i done fell in love.",0.8999999761581421,"make her mine, i done fell in love."
ye,the most beautiful thoughts are always besides the darkest.,0.8999999761581421,the most beautiful thoughts are always besides the darkest.
ye,i love your titties 'cause they prove.,0.8999999761581421,i love your titties 'cause they prove.
ye,"and i, i love myself way more than i love you.",0.8999999761581421,"and i, i love myself way more than i love you."
ye,"make no mistake, girl, still love you .",0.8999999761581421,"make no mistake, girl, still love you ."
ye,and i love myself way more than i love you.,0.8999999761581421,and i love myself way more than i love you.
ye,"make no mistake, girl, still love you",0.8999999761581421,"make no mistake, girl, still love you"
ye,"make no mistake, girl, still love you.",0.8999999761581421,"make no mistake, girl, still love you."
ye,"thank you for all of the glory, you will be remembered, aw.",0.8999999761581421,"thank you for all of the glory, you will be remembered, aw."
ye,thank you to all of the heroes of the night .,0.8999999761581421,thank you to all of the heroes of the night .
ye,i'm a superhero!,0.800000011920929,i'm a superhero!
ye,"i can focus on two things at once. . yeah, you supermodel thick.",0.800000011920929,"i can focus on two things at once. . yeah, you supermodel thick."
ye,i can feel the spirits all around me.,0.800000011920929,i can feel the spirits all around me.
ye,"whoa, for all my dogs that stayed down, we up again .",0.800000011920929,"whoa, for all my dogs that stayed down, we up again ."
